Date,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8
2025-05-23,0.5976532542836105,1.3908142178251257,1.2067249854474975,0.8690207243043658,1.1694477966374097,0.7949849222176925,1.254363191130392,2.1447621120531535
2025-05-27,0.6041910754271453,1.38691573631848,1.2085387958167795,0.8774698767585489,1.1734298588350884,0.8044025527303724,1.2754858543978784,2.163356070231082
2025-05-28,0.601238226044565,1.3732706047904704,1.2084703322624364,0.8655660494717177,1.1659092336560206,0.803077330606016,1.2685017087599542,2.150963593531466
2025-05-29,0.6040048395950491,1.4151803222479935,1.2108332660002004,0.871599374013158,1.1527446759649893,0.8084486554968652,1.2682772169234442,2.1438878515616624
2025-05-30,0.6060922760283185,1.4122563123664258,1.2219736706782363,0.8694825597958831,1.1743993913986883,0.8091454257029927,1.276133886368608,2.152171592183258
2025-06-02,0.6073726577775265,1.417129563001316,1.2373262992326564,0.8752712292599494,1.179447248991987,0.8084163744383506,1.2756483106473653,2.1616736173985944
2025-06-03,0.6051590832316518,1.4161550913762384,1.244743470329456,0.86434961309656,1.1614026830933153,0.8056691020254861,1.280259271218888,2.1732677080346967
2025-06-04,0.6066487281492453,1.4259014438944355,1.2513560335795753,0.8789769761198412,1.1603254757646677,0.8078805865658314,1.2802379643136594,2.1820586594528977
2025-06-05,0.6077585242275216,1.437597037165955,1.26059980117093,0.893229832501337,1.161724245524014,0.8057873916770738,1.2739359003062105,2.1855204895050537
2025-06-06,0.6096721417783981,1.4395464266708615,1.2553548360506575,0.8799616727330265,1.163359116653745,0.8045371114619897,1.2783011991528286,2.1902112327617327
2025-06-09,0.6133799626830013,1.427850684647758,1.26324832349599,0.8740390437060818,1.1623854556448305,0.8081861106039986,1.2851023645801838,2.1882849728242832
2025-06-10,0.6198721727559325,1.4288254537760032,1.2572465934367552,0.8716021376696447,1.1734733128284718,0.8202078619578705,1.3013925317005506,2.176418070106791
2025-06-11,0.6181234663019973,1.427850684647758,1.272457566008585,0.8621095561591307,1.1823587328141958,0.8205097275957047,1.2992299577760904,2.181665818957217
2025-06-12,0.6129621506608736,1.414205701871332,1.2866290179534574,0.8561254857052321,1.1931043484961552,0.8234725952104318,1.3007582444283052,2.1756693068866713
2025-06-13,0.6058145076739364,1.400560719094906,1.2854415917882538,0.8485593775272093,1.1848040272275013,0.8135722822671421,1.3028437905795072,2.163814408040054
2025-06-16,0.6152264611398441,1.4034847289764738,1.2893522215127762,0.8517576635024304,1.1779255269274667,0.8148979711305558,1.3054503247606388,2.180772923971769
2025-06-17,0.613087090791113,1.3937382277066932,1.2881216647111948,0.8459884056307446,1.1738293454514472,0.8101027111418746,1.303301732002129,2.168206184417752
2025-06-18,0.6116179545538942,1.3732706047904704,1.2945741448641863,0.8457078355854896,1.172296486760029,0.8127179344984733,1.304930514992352,2.177922333007852
2025-06-19,0.607905653498145,1.362549631895612,1.2816836415106896,0.8288075186818845,1.1664672500059554,0.8035810722803953,1.3101688968984155,2.1570305883915966
2025-06-20,0.6102864080027374,1.3791186245536058,1.2780353993869265,0.8314372291372961,1.1543818657266405,0.7995679465312365,1.3091244927287735,2.160531276344351
2025-06-23,0.6057681663001531,1.4122563123664258,1.2828860711440855,0.8308657032888219,1.1724044877939672,0.7976854568247741,1.3019528036801524,2.1505279869128104
2025-06-24,0.6147332023070627,1.408357979611364,1.2833817351555303,0.8425525305838278,1.1784844856352827,0.8054386939824802,1.2871227133273715,2.16825269991875
2025-06-25,0.6126834412803047,1.414205701871332,1.2875538919060932,0.8345520205311834,1.168038437038592,0.8024179785396081,1.2799221285108042,2.1764532855619163
2025-06-26,0.6203082325004197,1.4073832104831192,1.2967498763486898,0.8742646422576046,1.1726587985079515,0.8088975366003497,1.2935562763232622,2.1902906958884047
2025-06-27,0.6260368116824515,1.4093324512364418,1.2908038773339754,0.8822122043577529,1.169778600495207,0.818988414675467,1.3012542161494953,2.209365685355017
2025-06-30,0.6207709132118147,1.4054339697297964,1.2975398152407989,0.8789337689123929,1.166269853752162,0.8140274909395132,1.286684722880582,2.2090860834513535
2025-07-01,0.6278102368297739,1.3255133138245632,1.3023461863508332,0.8819311636203485,1.1811112755215383,0.8196286754819037,1.2950837358619007,2.1936374783945567
2025-07-02,0.6290456692473255,1.2543643900608654,1.2884591841985131,0.8953752530874164,1.1507261542220277,0.7973153220749987,1.3018039419226475,2.172049774488158
2025-07-03,0.6339539839454482,1.2933500976368209,1.307855956101277,0.8923648208609377,1.159041236200973,0.8037075588240153,1.305769432257558,2.2014275786522646
2025-07-04,0.6302188462128182,1.2875022266252691,1.3067993478031643,0.8825761744213381,1.1609885394385682,0.7974854989647329,1.3034089960936652,2.196299104269888
2025-07-07,0.6274209574821005,1.2836037451186235,1.3133192249860535,0.8824557664388992,1.1517989443607746,0.7958157238666834,1.2901265430336957,2.2062594208477093
2025-07-08,0.6313834487858917,1.2758064846021655,1.3108825341405679,0.8930749362858869,1.150077776242832,0.7914366857641212,1.3038840175302056,2.2092150307572567
2025-07-09,0.6305528745636717,1.2826291247419626,1.3190890634940287,0.8879559362648548,1.156434140147758,0.7940476488062466,1.3044274613042843,2.214057219520103
2025-07-10,0.6410492758626083,1.2865276062486075,1.3285003258864099,0.9164102706851301,1.1507665442653672,0.7936885135896421,1.3196282850625827,2.2244374368219164
2025-07-11,0.6330069239239549,1.2709333827188591,1.3355801603830322,0.9174691802176137,1.1407282808729167,0.7873268995637462,1.3215190397325598,2.2232429207843785
2025-07-14,0.6335687016555561,1.2621615018257395,1.3489994653223525,0.9134817251473115,1.1563719827800116,0.7910857389153864,1.3193637430083416,2.2420459120617435
2025-07-15,0.6294990520625636,1.191012652437834,1.3289758937220921,0.9016939245755454,1.1494162491210789,0.7830655962309127,1.3154530355473244,2.2309886163268566
2025-07-16,0.6275462204180031,1.1763929749089548,1.3314453433322904,0.8991574444429674,1.1556024931985502,0.7779254654307282,1.3153535903429763,2.23284941919059
2025-07-17,0.6330336252763412,1.1773676696614075,1.3398154102989595,0.8991330877378686,1.151733311648742,0.7831183542773993,1.3259113161162523,2.2571073911719344
2025-07-18,0.635700498957881,1.1598241310025448,1.3417695901057147,0.9077356367070678,1.156879316944892,0.7929532205792852,1.335217710414295,2.2621044233825653
